id;Name;Type;Date;Status;Town;Province;lat;lon;Last_update
Kharkiv Oblast;9А33Б;AA;03.03.2022;DESTROYED;;ХАРЬКОВСКАЯ ОБЛАСТЬ;;;07.05.2022
Kharkiv Oblast;БТР-4Е;APC;03.03.2022;DESTROYED;;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.081791;36.306507;07.05.2022
Kharkiv Oblast;БТР-4Е;APC;03.03.2022;DESTROYED;;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.081791;36.306507;07.05.2022
;БТР-4Е;APC;03.03.2022;DESTROYED;;;;;07.05.2022
Kharkiv Oblast;БТР-4Е;APC;03.03.2022;DESTROYED;;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.081791;36.306507;07.05.2022
Kharkiv Oblast;9А33Б;AA;03.03.2022;DESTROYED;;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.081791;36.306507;07.05.2022
Kharkiv Oblast;Т-64БМ2;MBT;03.03.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Kharkiv Oblast;Т-64БМ2;MBT;03.03.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Kharkiv Oblast;РХМ;APC;03.03.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Kharkiv Oblast;Т-64БМ2;MBT;03.03.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Donetsk Oblast;Т-80БВ;MBT;02.03.2022;DESTROYED;ГНУТОВО;ДОНЕЦКАЯ ОБЛАСТЬ;47.205705;37.749993;07.05.2022
;9А33Б;AA;02.03.2022;DESTROYED;;;;;07.05.2022
Donetsk Oblast;Т-64БВ;MBT;02.03.2022;DESTROYED;ВОЛНОВАХА;ДОНЕЦКАЯ ОБЛАСТЬ;47.602295;37.515090;07.05.2022
Donetsk Oblast;Т-64БВ;MBT;02.03.2022;DESTROYED;ВОЛНОВАХА;ДОНЕЦКАЯ ОБЛАСТЬ;47.602295;37.515090;07.05.2022
Donetsk Oblast;БРДМ-2Л1;RECCE;02.03.2022;DESTROYED;ДОНСКОЕ;ДОНЕЦКАЯ ОБЛАСТЬ;47.514305;37.536670;07.05.2022
Donetsk Oblast;МТ-ЛБ;APC;01.03.2022;DESTROYED;ШИРОКИНО;ДОНЕЦКАЯ ОБЛАСТЬ;47.099641; 37.821589;07.05.2022
Kyiv Oblast;БРДМ-2РХБ;RECCE;01.03.2022;DESTROYED;БРОВАРЫ;КИЕВСКАЯ ОБЛАСТЬ;50.511136;30.789981;07.05.2022
Kyiv Oblast;БТР-3Е;APC;01.03.2022;DESTROYED;ГОСТОМЕЛЬ;КИЕВСКАЯ ОБЛАСТЬ;50.580265;30.264853;07.05.2022
Sumy Oblast;БРДМ-2РХБ;RECCE;28.02.2022;DESTROYED;ШОСТКА;СУМСКАЯ ОБЛАСТЬ;51.868672;33.472270;07.05.2022
Donetsk Oblast;БТР-80;APC;28.02.2022;DESTROYED;ГНУТОВО;ДОНЕЦКАЯ ОБЛАСТЬ;47.205705;37.749993;07.05.2022
Donetsk Oblast;Т-80БВ;MBT;28.02.2022;DESTROYED;ГНУТОВО;ДОНЕЦКАЯ ОБЛАСТЬ;47.205705;37.749993;07.05.2022
Zaporizhia Oblast;БТР-4Е;APC;28.02.2022;DESTROYED;МЕЛИТОПОЛЬ;ЗАПОРОЖСКАЯ ОБЛАСТЬ;46.842187;35.372880;07.05.2022
Kharkiv Oblast;БТР-4Е;APC;27.02.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Donetsk Oblast;9П148;RECCE;27.02.2022;DESTROYED;ВОЛНОВАХА;ДОНЕЦКАЯ ОБЛАСТЬ;47.598505;37.483512;07.05.2022
Donetsk Oblast;9П148;RECCE;27.02.2022;DESTROYED;ВОЛНОВАХА;ДОНЕЦКАЯ ОБЛАСТЬ;47.598505;37.483512;07.05.2022
Luhansk Oblast;Т-64БВ ОБР. 2017;MBT;27.02.2022;DESTROYED;СЕВЕРОДОНЕЦК;ЛУГАНСКАЯ ОБЛАСТЬ;48.953355;38.490268;07.05.2022
Donetsk Oblast;Т-64БВ;MBT;27.02.2022;DESTROYED;ПРОХОРОВКА;ДОНЕЦКАЯ ОБЛАСТЬ;47.528143;37.666360;07.05.2022
Luhansk Oblast;Т-64БВ;MBT;27.02.2022;DESTROYED;СЕВЕРОДОНЕЦК;ЛУГАНСКАЯ ОБЛАСТЬ;48.953355;38.490268;07.05.2022
Luhansk Oblast;Т-64БВ;MBT;27.02.2022;DESTROYED;СЕВЕРОДОНЕЦК;ЛУГАНСКАЯ ОБЛАСТЬ;48.953355;38.490268;07.05.2022
Luhansk Oblast;Т-64БВ;MBT;27.02.2022;DESTROYED;СЕВЕРОДОНЕЦК;ЛУГАНСКАЯ ОБЛАСТЬ;48.953355;38.490268;07.05.2022
Luhansk Oblast;9А35;AA;26.02.2022;DESTROYED;ЛИСИЧАНСК;ЛУГАНСКАЯ ОБЛАСТЬ;48.912914;38.419552;07.05.2022
Kharkiv Oblast;БТР-4Е;APC;26.02.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Kharkiv Oblast;БТР-4Е;APC;26.02.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Mykolaiv Oblast;2С1;ARTY;26.02.2022;DESTROYED;НИКОЛАЕВ;НИКОЛАЕВСКАЯ ОБЛАСТЬ;46.975574;31.993813;07.05.2022
;БРДМ-2;RECCE;26.02.2022;DESTROYED;;;;;07.05.2022
;БТР-80;APC;26.02.2022;DESTROYED;;;;;07.05.2022
Mykolaiv Oblast;2С1;ARTY;26.02.2022;DESTROYED;НИКОЛАЕВ;НИКОЛАЕВСКАЯ ОБЛАСТЬ;46.975574;31.993813;07.05.2022
Zaporizhia Oblast;Т-64БВ;MBT;25.02.2022;DESTROYED;МЕЛИТОПОЛЬ;ЗАПОРОЖСКАЯ ОБЛАСТЬ;46.842187;35.372880;07.05.2022
Kharkiv Oblast;БТР-3Е;APC;25.02.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Zaporizhia Oblast;9А310;AA;25.02.2022;DESTROYED;;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.221454;35.706124;07.05.2022
Kyiv Oblast;БТР-80;APC;25.02.2022;DESTROYED;БУЧА;КИЕВСКАЯ ОБЛАСТЬ;50.553346;30.213451;07.05.2022
Kyiv Oblast;БТР-80;APC;25.02.2022;DESTROYED;БУЧА;КИЕВСКАЯ ОБЛАСТЬ;50.553346;30.213451;07.05.2022
Kyiv Oblast;БТР-80;APC;25.02.2022;DESTROYED;БУЧА;КИЕВСКАЯ ОБЛАСТЬ;50.553346;30.213451;07.05.2022
Kyiv Oblast;БТР-80;APC;25.02.2022;DESTROYED;БУЧА;КИЕВСКАЯ ОБЛАСТЬ;50.553346;30.213451;07.05.2022
Kherson Oblast;9А33Б;AA;25.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.609201;32.847672;07.05.2022
Kherson Oblast;9А33Б;AA;25.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.623724;32.734042;07.05.2022
Kherson Oblast;БРДМ-2;RECCE;25.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.609279;32.852767;07.05.2022
Kherson Oblast;9А33Б;AA;25.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.609190;32.848841;07.05.2022
Kherson Oblast;БРДМ-2 ВЕПР;RECCE;25.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.609205;32.843412;07.05.2022
Kherson Oblast;9А33Б;AA;25.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.609205;32.843412;07.05.2022
;БРДМ-2;RECCE;25.02.2022;DESTROYED;;;;;07.05.2022
Kharkiv Oblast;Т-64БВ;MBT;25.02.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Kherson Oblast;МТ-ЛБ;APC;25.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.611373;32.719687;07.05.2022
Kherson Oblast;9А33Б;AA;25.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.611373;32.719687;07.05.2022
Kherson Oblast;БРДМ-2;RECCE;25.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.611373;32.719687;07.05.2022
Kharkiv Oblast;БТР-4Е;APC;24.02.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Kharkiv Oblast;БТР-4Е;APC;24.02.2022;DESTROYED;ХАРЬКОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992172;36.231191;07.05.2022
Kherson Oblast;Т-64БВ;MBT;24.02.2022;DESTROYED;АЛЁШКИ;ХЕРСОНСКАЯ ОБЛАСТЬ;46.611373;32.719687;07.05.2022
Kherson Oblast;5П85С;AA;24.02.2022;DESTROYED;ХЕРСОН;ХЕРСОНСКАЯ ОБЛАСТЬ;46.640319;32.614962;07.05.2022
Kherson Oblast;Т-64БВ ОБР. 2017;MBT;24.02.2022;DESTROYED;АНТОНОВКА;ХЕРСОНСКАЯ ОБЛАСТЬ;46.677855;32.719328;07.05.2022
Chernihiv Oblast;1В14;APC;24.02.2022;DESTROYED;ЧЕРНИГОВ;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.518007;31.357514;07.05.2022
Kherson Oblast;БТР-7;APC;24.02.2022;DESTROYED;;ХЕРСОНСКАЯ ОБЛАСТЬ;46.141706;33.638024;07.05.2022
Kyiv Oblast;Т-64БВ;MBT;24.02.2022;DESTROYED;ГОСТОМЕЛЬ;КИЕВСКАЯ ОБЛАСТЬ;50.588271;30.215680;07.05.2022
Kharkiv Oblast;9П148;RECCE;06.05.2022;DESTROYED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;07.05.2022
Kharkiv Oblast;БТР-80;APC;07.05.2022;DESTROYED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;07.05.2022
Kharkiv Oblast;9А33Б;AA;07.05.2022;DESTROYED;БАЛАКЛЕЯ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.451414;36.842236;07.05.2022
Kharkiv Oblast;9А33Б;AA;07.05.2022;DESTROYED;БАЛАКЛЕЯ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.451414;36.842236;07.05.2022
Kharkiv Oblast;9А33Б;AA;07.05.2022;DESTROYED;БАЛАКЛЕЯ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.451414;36.842236;07.05.2022
Donetsk Oblast;Т-80БВ;MBT;08.05.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;11.05.2022
;БРДМ-2;RECCE;08.05.2022;DESTROYED;;;;;11.05.2022
;1В18;APC;10.05.2022;CAPTURED;;;;;11.05.2022
Zaporizhia Oblast;Т-64БВ ОБР. 2017;MBT;09.05.2022;DESTROYED;НОВОЕ;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.346954;35.794415;11.05.2022
;Т-64БВ;MBT;10.05.2022;DESTROYED;;;;;11.05.2022
Kharkiv Oblast;ГМЗ-З;ARV;10.05.2022;DESTROYED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;11.05.2022
;БРДМ-2Л1;RECCE;10.05.2022;DESTROYED;;;;;11.05.2022
Kharkiv Oblast;Т-64БВ;MBT;09.05.2022;CAPTURED;ВЕЛИКАЯ КАМЫШЕВАХА;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.102643;36.999972;11.05.2022
Kharkiv Oblast;Т-64БВ;MBT;09.05.2022;CAPTURED;ВЕЛИКАЯ КАМЫШЕВАХА;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.102643;36.999972;11.05.2022
Donetsk Oblast;Т-80БВ;MBT;09.05.2022;CAPTURED;;ДОНЕЦКАЯ ОБЛАСТЬ;48.015877;37.802850;11.05.2022
Kharkiv Oblast;БТР-80;APC;09.05.2022;CAPTURED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;11.05.2022
Luhansk Oblast;9П148;RECCE;09.05.2022;CAPTURED;;ЛУГАНСКАЯ ОБЛАСТЬ;48.573905;39.307642;11.05.2022
Kharkiv Oblast;Т-64БВ;MBT;08.05.2022;CAPTURED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;11.05.2022
;БРДМ-2Л1;RECCE;08.05.2022;CAPTURED;;;;;11.05.2022
Kharkiv Oblast;БТР-3Е;APC;07.05.2022;CAPTURED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;09.05.2022
Kharkiv Oblast;Т-64БВ ОБР. 2017;MBT;07.05.2022;CAPTURED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;09.05.2022
;БТР-80;APC;06.05.2022;CAPTURED;;;;;09.05.2022
Mykolaiv Oblast;Т-64БВ;MBT;06.05.2022;CAPTURED;СНИГИРЕВКА;НИКОЛАЕВСКАЯ ОБЛАСТЬ;47.070827;32.799764;09.05.2022
Kharkiv Oblast;БТР-80;APC;06.05.2022;CAPTURED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;09.05.2022
;Т-64БВ ОБР. 2017;MBT;05.05.2022;CAPTURED;;;;;09.05.2022
;Т-64БВ ОБР. 2017;MBT;05.05.2022;CAPTURED;;;;;09.05.2022
;2С7;ARTY;03.05.2022;CAPTURED;;;;;09.05.2022
;2С1;ARTY;03.05.2022;CAPTURED;;;;;09.05.2022
;2С1;ARTY;03.05.2022;CAPTURED;;;;;09.05.2022
;2С1;ARTY;03.05.2022;CAPTURED;;;;;09.05.2022
;БМД-2;AIFV;03.05.2022;CAPTURED;;;;;09.05.2022
Donetsk Oblast;БТР-70М;APC;02.05.2022;CAPTURED;ЛИМАН;ДОНЕЦКАЯ ОБЛАСТЬ;48.962550;37.823299;09.05.2022
;БРДМ-2Л1;RECCE;30.04.2022;CAPTURED;;;;;09.05.2022
Kherson Oblast;БТР-80;APC;28.04.2022;CAPTURED;;ХЕРСОНСКАЯ ОБЛАСТЬ;46.640319;32.614935;09.05.2022
Luhansk Oblast;БТР-70;APC;26.04.2022;CAPTURED;СЧАСТЬЕ;ЛУГАНСКАЯ ОБЛАСТЬ;48.737154;39.234207;09.05.2022
Luhansk Oblast;БРДМ-2;RECCE;26.04.2022;CAPTURED;СЧАСТЬЕ;ЛУГАНСКАЯ ОБЛАСТЬ;48.737154;39.234207;09.05.2022
Kharkiv Oblast;2С3;ARTY;25.04.2022;CAPTURED;КУПЯНСК;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.710797;37.614779;09.05.2022
;2С1;ARTY;25.04.2022;CAPTURED;;;;;09.05.2022
;Т-64БВ;MBT;25.04.2022;CAPTURED;;;;;09.05.2022
Kharkiv Oblast;БТР-4Е;APC;25.04.2022;CAPTURED;;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.081791;36.306507;09.05.2022
;Т-64 МИННЫЙ ТРАЛ;MBT;25.04.2022;CAPTURED;;;;;09.05.2022
Donetsk Oblast;БТС-4;ARV;24.04.2022;CAPTURED;СТЕПНОЕ;ДОНЕЦКАЯ ОБЛАСТЬ;47.614839;37.138321;09.05.2022
;AT-105 ICV;APC;23.04.2022;CAPTURED;;;;;09.05.2022
;Т-64БВ;MBT;23.04.2022;CAPTURED;;;;;09.05.2022
;1В15;APC;23.04.2022;CAPTURED;;;;;09.05.2022
;1В15;APC;23.04.2022;CAPTURED;;;;;09.05.2022
;1В15;APC;23.04.2022;CAPTURED;;;;;09.05.2022
;AT-105 ICV;APC;22.04.2022;CAPTURED;;;;;09.05.2022
;Т-64БВ;MBT;20.04.2022;CAPTURED;;;;;09.05.2022
Kharkiv Oblast;ГТ-МУ;APC;20.04.2022;CAPTURED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;09.05.2022
Luhansk Oblast;Т-64БВ ОБР. 2017;MBT;20.04.2022;CAPTURED;ПОПАСНАЯ;ЛУГАНСКАЯ ОБЛАСТЬ;48.633795;38.376550;09.05.2022
Luhansk Oblast;Т-64БВ;MBT;20.04.2022;CAPTURED;ПОПАСНАЯ;ЛУГАНСКАЯ ОБЛАСТЬ;48.633795;38.376550;09.05.2022
;1В15;APC;19.04.2022;CAPTURED;;;;;09.05.2022
Donetsk Oblast;2С1;ARTY;19.04.2022;CAPTURED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;09.05.2022
Donetsk Oblast;2С1;ARTY;19.04.2022;CAPTURED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;09.05.2022
Luhansk Oblast;Т-64БВ;MBT;19.04.2022;CAPTURED;КРЕМЕННАЯ;ЛУГАНСКАЯ ОБЛАСТЬ;49.049943;38.221114;09.05.2022
